FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-03,Southwest Airlines Co.,DEN,AUS,False,False,515,513.0,0.0,-2.0,805.0,0.0,96.0,130.0,112.0,775.0,2022,2,4,3,7,WN,WN,19393,WN,544,WN,19393,WN,N564WN,544,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,-1.0,0001-0559,11.0,524.0,800.0,5.0,825.0,-20.0,0.0,-2.0,0800-0859,4.0,0.0
2022-04-03,Southwest Airlines Co.,HOU,SAN,False,False,800,757.0,0.0,-3.0,931.0,6.0,182.0,205.0,214.0,1313.0,2022,2,4,3,7,WN,WN,19393,WN,1148,WN,19393,WN,N8560Z,1148,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,0800-0859,17.0,814.0,916.0,15.0,925.0,6.0,0.0,0.0,0900-0959,6.0,0.0
2022-04-01,Southwest Airlines Co.,STL,SAT,False,False,800,811.0,11.0,11.0,1016.0,0.0,113.0,140.0,125.0,786.0,2022,2,4,1,5,WN,WN,19393,WN,800,WN,19393,WN,N230WN,800,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,0.0,0.0,0800-0859,9.0,820.0,1013.0,3.0,1020.0,-4.0,0.0,-1.0,1000-1059,4.0,0.0
2022-04-30,Southwest Airlines Co.,SJC,SEA,False,False,1700,1709.0,9.0,9.0,1912.0,7.0,109.0,125.0,123.0,696.0,2022,2,4,30,6,WN,WN,19393,WN,2897,WN,19393,WN,N448WN,2897,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,0.0,1700-1759,8.0,1717.0,1906.0,6.0,1905.0,7.0,0.0,0.0,1900-1959,3.0,0.0
2022-04-16,Southwest Airlines Co.,DEN,OAK,False,False,815,833.0,18.0,18.0,1019.0,24.0,146.0,160.0,166.0,957.0,2022,2,4,16,6,WN,WN,19393,WN,3948,WN,19393,WN,N8567Z,3948,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13796,1379608,32457,"Oakland, CA",CA,6,California,91,1.0,1.0,0800-0859,14.0,847.0,1013.0,6.0,955.0,24.0,1.0,1.0,0900-0959,4.0,0.0
2022-04-14,Southwest Airlines Co.,LAS,SAN,False,False,940,941.0,1.0,1.0,1041.0,0.0,44.0,70.0,60.0,258.0,2022,2,4,14,4,WN,WN,19393,WN,2201,WN,19393,WN,N8751R,2201,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,0.0,0900-0959,13.0,954.0,1038.0,3.0,1050.0,-9.0,0.0,-1.0,1000-1059,2.0,0.0
2022-04-02,Southwest Airlines Co.,ECP,STL,False,False,640,637.0,0.0,-3.0,819.0,0.0,90.0,115.0,102.0,634.0,2022,2,4,2,6,WN,WN,19393,WN,3138,WN,19393,WN,N927WN,3138,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,-1.0,0600-0659,10.0,647.0,817.0,2.0,835.0,-16.0,0.0,-2.0,0800-0859,3.0,0.0
2022-04-20,Southwest Airlines Co.,MCI,MCO,False,False,1015,1012.0,0.0,-3.0,1341.0,0.0,134.0,160.0,149.0,1072.0,2022,2,4,20,3,WN,WN,19393,WN,550,WN,19393,WN,N415WN,550,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,-1.0,1000-1059,11.0,1023.0,1337.0,4.0,1355.0,-14.0,0.0,-1.0,1300-1359,5.0,0.0
2022-04-07,Southwest Airlines Co.,MSY,LGA,False,False,1120,1150.0,30.0,30.0,1519.0,4.0,131.0,175.0,149.0,1183.0,2022,2,4,7,4,WN,WN,19393,WN,2244,WN,19393,WN,N8311Q,2244,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,12953,1295304,31703,"New York, NY",NY,36,New York,22,1.0,2.0,1100-1159,12.0,1202.0,1513.0,6.0,1515.0,4.0,0.0,0.0,1500-1559,5.0,0.0
2022-04-30,Southwest Airlines Co.,LAS,SFO,False,False,750,748.0,0.0,-2.0,913.0,0.0,71.0,95.0,85.0,414.0,2022,2,4,30,6,WN,WN,19393,WN,3166,WN,19393,WN,N934WN,3166,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,-1.0,0700-0759,11.0,759.0,910.0,3.0,925.0,-12.0,0.0,-1.0,0900-0959,2.0,0.0
2022-04-05,Southwest Airlines Co.,SNA,SJC,False,False,1540,1542.0,2.0,2.0,1650.0,0.0,56.0,70.0,68.0,342.0,2022,2,4,5,2,WN,WN,19393,WN,2659,WN,19393,WN,N7813P,2659,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14831,1483106,32457,"San Jose, CA",CA,6,California,91,0.0,0.0,1500-1559,7.0,1549.0,1645.0,5.0,1650.0,0.0,0.0,0.0,1600-1659,2.0,0.0
2022-04-06,Southwest Airlines Co.,BWI,BDL,False,False,2140,2211.0,31.0,31.0,2311.0,21.0,45.0,70.0,60.0,283.0,2022,2,4,6,3,WN,WN,19393,WN,444,WN,19393,WN,N242WN,444,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10529,1052906,30529,"Hartford, CT",CT,9,Connecticut,11,1.0,2.0,2100-2159,10.0,2221.0,2306.0,5.0,2250.0,21.0,1.0,1.0,2200-2259,2.0,0.0
2022-04-10,Southwest Airlines Co.,PHX,STL,False,False,1945,2007.0,22.0,22.0,40.0,10.0,143.0,165.0,153.0,1262.0,2022,2,4,10,7,WN,WN,19393,WN,426,WN,19393,WN,N909WN,426,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,1.0,1.0,1900-1959,7.0,2014.0,37.0,3.0,30.0,10.0,0.0,0.0,0001-0559,6.0,0.0
2022-04-02,Southwest Airlines Co.,RDU,AUS,False,False,1245,1327.0,42.0,42.0,1535.0,25.0,176.0,205.0,188.0,1162.0,2022,2,4,2,6,WN,WN,19393,WN,845,WN,19393,WN,N8627B,845,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,2.0,1200-1259,8.0,1335.0,1531.0,4.0,1510.0,25.0,1.0,1.0,1500-1559,5.0,0.0
2022-04-05,Southwest Airlines Co.,SAN,LAS,False,False,1410,1406.0,0.0,-4.0,1515.0,0.0,46.0,75.0,69.0,258.0,2022,2,4,5,2,WN,WN,19393,WN,4572,WN,19393,WN,N8748Q,4572,14679,1467903,33570,"San Diego, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,1400-1459,15.0,1421.0,1507.0,8.0,1525.0,-10.0,0.0,-1.0,1500-1559,2.0,0.0
2022-04-20,Southwest Airlines Co.,OGG,HNL,False,False,1040,1049.0,9.0,9.0,1131.0,6.0,30.0,45.0,42.0,100.0,2022,2,4,20,3,WN,WN,19393,WN,1385,WN,19393,WN,N8713M,1385,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,0.0,0.0,1000-1059,10.0,1059.0,1129.0,2.0,1125.0,6.0,0.0,0.0,1100-1159,1.0,0.0
2022-04-04,Southwest Airlines Co.,HOU,DEN,True,False,2010,,,,,,,155.0,,883.0,2022,2,4,4,1,WN,WN,19393,WN,1704,WN,19393,WN,N8562Z,1704,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,,,2000-2059,,,,,2145.0,,,,2100-2159,4.0,0.0
2022-04-07,Southwest Airlines Co.,BNA,HOU,False,False,2245,1.0,76.0,76.0,159.0,64.0,107.0,130.0,118.0,670.0,2022,2,4,7,4,WN,WN,19393,WN,1059,WN,19393,WN,N279WN,1059,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,1.0,5.0,2200-2259,8.0,9.0,156.0,3.0,55.0,64.0,1.0,4.0,0001-0559,3.0,0.0
2022-04-15,Southwest Airlines Co.,JAN,BWI,False,False,930,955.0,25.0,25.0,1300.0,10.0,110.0,140.0,125.0,888.0,2022,2,4,15,5,WN,WN,19393,WN,1725,WN,19393,WN,N432WN,1725,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,28,Mississippi,53,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,1.0,0900-0959,12.0,1007.0,1257.0,3.0,1250.0,10.0,0.0,0.0,1200-1259,4.0,0.0
2022-04-02,Southwest Airlines Co.,OAK,LGB,False,False,625,626.0,1.0,1.0,738.0,0.0,60.0,90.0,72.0,353.0,2022,2,4,2,6,WN,WN,19393,WN,3610,WN,19393,WN,N7878A,3610,13796,1379608,32457,"Oakland, CA",CA,6,California,91,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,0.0,0.0,0600-0659,7.0,633.0,733.0,5.0,755.0,-17.0,0.0,-2.0,0700-0759,2.0,0.0
2022-04-27,Southwest Airlines Co.,OAK,LAX,False,False,735,731.0,0.0,-4.0,905.0,10.0,81.0,80.0,94.0,337.0,2022,2,4,27,3,WN,WN,19393,WN,379,WN,19393,WN,N401WN,379,13796,1379608,32457,"Oakland, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,0700-0759,9.0,740.0,901.0,4.0,855.0,10.0,0.0,0.0,0800-0859,2.0,0.0
2022-04-15,Southwest Airlines Co.,MDW,AUS,False,False,1255,1253.0,0.0,-2.0,1531.0,0.0,138.0,160.0,158.0,972.0,2022,2,4,15,5,WN,WN,19393,WN,1925,WN,19393,WN,N8644C,1925,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,16.0,1309.0,1527.0,4.0,1535.0,-4.0,0.0,-1.0,1500-1559,4.0,0.0
2022-04-03,Southwest Airlines Co.,PHX,HOU,False,False,1615,1653.0,38.0,38.0,2110.0,30.0,116.0,145.0,137.0,1020.0,2022,2,4,3,7,WN,WN,19393,WN,815,WN,19393,WN,N8687A,815,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,1.0,2.0,1600-1659,7.0,1700.0,2056.0,14.0,2040.0,30.0,1.0,2.0,2000-2059,5.0,0.0
2022-04-21,Southwest Airlines Co.,BNA,RDU,False,False,1920,1919.0,0.0,-1.0,2140.0,0.0,68.0,85.0,81.0,442.0,2022,2,4,21,4,WN,WN,19393,WN,2246,WN,19393,WN,N8559Q,2246,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,0.0,-1.0,1900-1959,10.0,1929.0,2137.0,3.0,2145.0,-5.0,0.0,-1.0,2100-2159,2.0,0.0
2022-04-15,Southwest Airlines Co.,MCO,DAL,False,False,1340,1348.0,8.0,8.0,1553.0,18.0,158.0,175.0,185.0,973.0,2022,2,4,15,5,WN,WN,19393,WN,440,WN,19393,WN,N7855A,440,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,0.0,1300-1359,25.0,1413.0,1551.0,2.0,1535.0,18.0,1.0,1.0,1500-1559,4.0,0.0
2022-04-08,Southwest Airlines Co.,LAS,SMF,False,False,840,841.0,1.0,1.0,1005.0,0.0,69.0,90.0,84.0,397.0,2022,2,4,8,5,WN,WN,19393,WN,804,WN,19393,WN,N412WN,804,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,0.0,0800-0859,11.0,852.0,1001.0,4.0,1010.0,-5.0,0.0,-1.0,1000-1059,2.0,0.0
2022-04-14,Southwest Airlines Co.,DEN,SMF,False,False,650,647.0,0.0,-3.0,837.0,17.0,146.0,150.0,170.0,909.0,2022,2,4,14,4,WN,WN,19393,WN,946,WN,19393,WN,N8747Q,946,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,-1.0,0600-0659,19.0,706.0,832.0,5.0,820.0,17.0,1.0,1.0,0800-0859,4.0,0.0
2022-04-06,Southwest Airlines Co.,DAL,MCI,False,False,1250,1246.0,0.0,-4.0,1409.0,0.0,67.0,90.0,83.0,461.0,2022,2,4,6,3,WN,WN,19393,WN,1547,WN,19393,WN,N289CT,1547,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,0.0,-1.0,1200-1259,12.0,1258.0,1405.0,4.0,1420.0,-11.0,0.0,-1.0,1400-1459,2.0,0.0
2022-04-02,Southwest Airlines Co.,MKE,DEN,True,False,1925,,,,,,,155.0,,896.0,2022,2,4,2,6,WN,WN,19393,WN,3194,WN,19393,WN,N956WN,3194,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,,,1900-1959,,,,,2100.0,,,,2100-2159,4.0,0.0
2022-04-12,Southwest Airlines Co.,STL,BWI,False,False,550,544.0,0.0,-6.0,849.0,4.0,92.0,115.0,125.0,738.0,2022,2,4,12,2,WN,WN,19393,WN,2428,WN,19393,WN,N449WN,2428,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,-1.0,0001-0559,10.0,554.0,826.0,23.0,845.0,4.0,0.0,0.0,0800-0859,3.0,0.0
2022-04-07,Southwest Airlines Co.,BWI,MYR,False,False,2115,2202.0,47.0,47.0,2342.0,67.0,69.0,80.0,100.0,399.0,2022,2,4,7,4,WN,WN,19393,WN,1738,WN,19393,WN,N273WN,1738,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,1.0,3.0,2100-2159,28.0,2230.0,2339.0,3.0,2235.0,67.0,1.0,4.0,2200-2259,2.0,0.0
2022-04-09,Southwest Airlines Co.,STL,DTW,False,False,825,832.0,7.0,7.0,1057.0,7.0,69.0,85.0,85.0,440.0,2022,2,4,9,6,WN,WN,19393,WN,3820,WN,19393,WN,N225WN,3820,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,0800-0859,9.0,841.0,1050.0,7.0,1050.0,7.0,0.0,0.0,1000-1059,2.0,0.0
2022-04-07,Southwest Airlines Co.,LAS,SEA,False,False,1840,1859.0,19.0,19.0,2135.0,15.0,128.0,160.0,156.0,867.0,2022,2,4,7,4,WN,WN,19393,WN,4573,WN,19393,WN,N469WN,4573,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,1.0,1.0,1800-1859,20.0,1919.0,2127.0,8.0,2120.0,15.0,1.0,1.0,2100-2159,4.0,0.0
2022-04-21,Southwest Airlines Co.,RNO,PHX,False,False,520,518.0,0.0,-2.0,659.0,0.0,79.0,105.0,101.0,601.0,2022,2,4,21,4,WN,WN,19393,WN,2170,WN,19393,WN,N8809L,2170,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,0001-0559,11.0,529.0,648.0,11.0,705.0,-6.0,0.0,-1.0,0700-0759,3.0,0.0
2022-04-01,Southwest Airlines Co.,MIA,DAL,False,False,1235,2008.0,453.0,453.0,2220.0,450.0,169.0,195.0,192.0,1109.0,2022,2,4,1,5,WN,WN,19393,WN,1309,WN,19393,WN,N8659D,1309,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,1.0,12.0,1200-1259,19.0,2027.0,2216.0,4.0,1450.0,450.0,1.0,12.0,1400-1459,5.0,0.0
2022-04-07,Southwest Airlines Co.,LAS,ORD,False,False,930,930.0,0.0,0.0,1500.0,0.0,191.0,215.0,210.0,1514.0,2022,2,4,7,4,WN,WN,19393,WN,836,WN,19393,WN,N956WN,836,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0900-0959,13.0,943.0,1454.0,6.0,1505.0,-5.0,0.0,-1.0,1500-1559,7.0,0.0
2022-04-08,Southwest Airlines Co.,HOU,TUL,False,False,830,829.0,0.0,-1.0,955.0,0.0,69.0,90.0,86.0,453.0,2022,2,4,8,5,WN,WN,19393,WN,222,WN,19393,WN,N8501V,222,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,0.0,-1.0,0800-0859,13.0,842.0,951.0,4.0,1000.0,-5.0,0.0,-1.0,1000-1059,2.0,0.0
2022-04-10,Southwest Airlines Co.,CMH,STL,False,False,2010,2014.0,4.0,4.0,2032.0,0.0,66.0,85.0,78.0,409.0,2022,2,4,10,7,WN,WN,19393,WN,1153,WN,19393,WN,N7845A,1153,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,0.0,2000-2059,8.0,2022.0,2028.0,4.0,2035.0,-3.0,0.0,-1.0,2000-2059,2.0,0.0
2022-04-28,Southwest Airlines Co.,MCO,MHT,False,False,930,941.0,11.0,11.0,1236.0,11.0,154.0,175.0,175.0,1142.0,2022,2,4,28,4,WN,WN,19393,WN,2638,WN,19393,WN,N733SA,2638,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,13296,1329604,30721,"Manchester, NH",NH,33,New Hampshire,14,0.0,0.0,0900-0959,19.0,1000.0,1234.0,2.0,1225.0,11.0,0.0,0.0,1200-1259,5.0,0.0
2022-04-24,Southwest Airlines Co.,CLE,BWI,False,False,550,547.0,0.0,-3.0,647.0,0.0,48.0,75.0,60.0,314.0,2022,2,4,24,7,WN,WN,19393,WN,4060,WN,19393,WN,N8532S,4060,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,-1.0,0001-0559,6.0,553.0,641.0,6.0,705.0,-18.0,0.0,-2.0,0700-0759,2.0,0.0
2022-04-03,Southwest Airlines Co.,SEA,DEN,False,False,800,757.0,0.0,-3.0,1130.0,0.0,126.0,170.0,153.0,1024.0,2022,2,4,3,7,WN,WN,19393,WN,941,WN,19393,WN,N8555Z,941,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0800-0859,20.0,817.0,1123.0,7.0,1150.0,-20.0,0.0,-2.0,1100-1159,5.0,0.0
2022-04-20,Southwest Airlines Co.,OAK,SNA,False,False,1700,1658.0,0.0,-2.0,1819.0,0.0,64.0,85.0,81.0,371.0,2022,2,4,20,3,WN,WN,19393,WN,1315,WN,19393,WN,N446WN,1315,13796,1379608,32457,"Oakland, CA",CA,6,California,91,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,0.0,-1.0,1700-1759,14.0,1712.0,1816.0,3.0,1825.0,-6.0,0.0,-1.0,1800-1859,2.0,0.0
2022-04-10,Southwest Airlines Co.,OGG,SMF,False,False,1515,1518.0,3.0,3.0,2305.0,0.0,275.0,300.0,287.0,2404.0,2022,2,4,10,7,WN,WN,19393,WN,1862,WN,19393,WN,N8311Q,1862,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,0.0,1500-1559,9.0,1527.0,2302.0,3.0,2315.0,-10.0,0.0,-1.0,2300-2359,10.0,0.0
2022-04-05,Southwest Airlines Co.,HOU,OMA,False,False,835,929.0,54.0,54.0,1132.0,52.0,114.0,125.0,123.0,804.0,2022,2,4,5,2,WN,WN,19393,WN,2513,WN,19393,WN,N8549Z,2513,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,1.0,3.0,0800-0859,7.0,936.0,1130.0,2.0,1040.0,52.0,1.0,3.0,1000-1059,4.0,0.0
2022-04-11,Southwest Airlines Co.,AUS,HRL,False,False,1615,1659.0,44.0,44.0,1756.0,36.0,45.0,65.0,57.0,273.0,2022,2,4,11,1,WN,WN,19393,WN,2658,WN,19393,WN,N959WN,2658,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,12206,1220605,32206,"Harlingen/San Benito, TX",TX,48,Texas,74,1.0,2.0,1600-1659,10.0,1709.0,1754.0,2.0,1720.0,36.0,1.0,2.0,1700-1759,2.0,0.0
2022-04-16,Southwest Airlines Co.,BNA,LAS,False,False,615,615.0,0.0,0.0,852.0,32.0,246.0,245.0,277.0,1587.0,2022,2,4,16,6,WN,WN,19393,WN,2770,WN,19393,WN,N8515X,2770,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,0600-0659,9.0,624.0,830.0,22.0,820.0,32.0,1.0,2.0,0800-0859,7.0,0.0
2022-04-30,Southwest Airlines Co.,KOA,SAN,False,False,810,808.0,0.0,-2.0,1604.0,0.0,284.0,320.0,296.0,2556.0,2022,2,4,30,6,WN,WN,19393,WN,3278,WN,19393,WN,N8328A,3278,12758,1275804,32758,"Kona, HI",HI,15,Hawaii,2,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,0800-0859,9.0,817.0,1601.0,3.0,1630.0,-26.0,0.0,-2.0,1600-1659,11.0,0.0
2022-04-24,Southwest Airlines Co.,ECP,HOU,False,False,1845,1932.0,47.0,47.0,2109.0,34.0,83.0,110.0,97.0,571.0,2022,2,4,24,7,WN,WN,19393,WN,1581,WN,19393,WN,N946WN,1581,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,1.0,3.0,1800-1859,8.0,1940.0,2103.0,6.0,2035.0,34.0,1.0,2.0,2000-2059,3.0,0.0
2022-04-28,Southwest Airlines Co.,AUS,ATL,False,False,630,627.0,0.0,-3.0,920.0,0.0,101.0,130.0,113.0,813.0,2022,2,4,28,4,WN,WN,19393,WN,2656,WN,19393,WN,N8572X,2656,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0600-0659,8.0,635.0,916.0,4.0,940.0,-20.0,0.0,-2.0,0900-0959,4.0,0.0
2022-04-06,Southwest Airlines Co.,HNL,SJC,False,False,800,815.0,15.0,15.0,1626.0,16.0,281.0,310.0,311.0,2417.0,2022,2,4,6,3,WN,WN,19393,WN,1240,WN,19393,WN,N8328A,1240,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,14831,1483106,32457,"San Jose, CA",CA,6,California,91,1.0,1.0,0800-0859,25.0,840.0,1621.0,5.0,1610.0,16.0,1.0,1.0,1600-1659,10.0,0.0
2022-04-21,Southwest Airlines Co.,CLE,BWI,False,False,1310,1322.0,12.0,12.0,1517.0,47.0,48.0,80.0,115.0,314.0,2022,2,4,21,4,WN,WN,19393,WN,1678,WN,19393,WN,N258WN,1678,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,0.0,1300-1359,7.0,1329.0,1417.0,60.0,1430.0,47.0,1.0,3.0,1400-1459,2.0,0.0
2022-04-14,Southwest Airlines Co.,MCO,HOU,False,False,2150,2149.0,0.0,-1.0,2327.0,2.0,140.0,155.0,158.0,849.0,2022,2,4,14,4,WN,WN,19393,WN,634,WN,19393,WN,N8514F,634,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,2100-2159,16.0,2205.0,2325.0,2.0,2325.0,2.0,0.0,0.0,2300-2359,4.0,0.0
2022-04-30,Southwest Airlines Co.,SMF,OGG,False,False,840,834.0,0.0,-6.0,1053.0,0.0,301.0,330.0,319.0,2404.0,2022,2,4,30,6,WN,WN,19393,WN,2446,WN,19393,WN,N8741L,2446,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,0.0,-1.0,0800-0859,14.0,848.0,1049.0,4.0,1110.0,-17.0,0.0,-2.0,1100-1159,10.0,0.0
2022-04-23,Southwest Airlines Co.,DEN,SMF,False,False,935,940.0,5.0,5.0,1104.0,0.0,128.0,150.0,144.0,909.0,2022,2,4,23,6,WN,WN,19393,WN,2162,WN,19393,WN,N8640D,2162,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,0.0,0900-0959,12.0,952.0,1100.0,4.0,1105.0,-1.0,0.0,-1.0,1100-1159,4.0,0.0
2022-04-06,Southwest Airlines Co.,SMF,BUR,False,False,735,739.0,4.0,4.0,844.0,0.0,54.0,80.0,65.0,358.0,2022,2,4,6,3,WN,WN,19393,WN,2174,WN,19393,WN,N438WN,2174,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,10800,1080003,32575,"Burbank, CA",CA,6,California,91,0.0,0.0,0700-0759,10.0,749.0,843.0,1.0,855.0,-11.0,0.0,-1.0,0800-0859,2.0,0.0
2022-04-28,Southwest Airlines Co.,AUS,MCO,False,False,900,858.0,0.0,-2.0,1221.0,0.0,123.0,150.0,143.0,994.0,2022,2,4,28,4,WN,WN,19393,WN,139,WN,19393,WN,N260WN,139,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,-1.0,0900-0959,14.0,912.0,1215.0,6.0,1230.0,-9.0,0.0,-1.0,1200-1259,4.0,0.0
