IAD,"SEA,MIA,DFW,RSW,BDL,BGR,LEX,GSO,ORD,PWM,ERI,IND,DTW,BTV,LAX,ATL,MCI,EYW,HHH,PHX,ACK,DAY,SLC,PBG,CAK,PBI,SYR,PDX,JST,SFO,PVD,CHO,HSV,CVG,JFK,PIT,SAN,PNS,ORF,AVP,ROA,SRQ,MSY,MHT,CMH,SMF,MSP,GRR,AVL,FLL,STL,JAX,IAH,HDN,DEN,BUF,STT,TPA,ALB,LAS,ITH,ILM,ABE,BNA,MDT,SAV,CHS,CAE,SDF,SCE,BOS,PHL,CLE,CLT,MKE,AUS,BZN,LGA,RIC,MDW,RDU,MCO,SHD,OGS,TYS,TVC,MYR,SAT,GSP,ROC,CKB,SJU,EWR,HNL"
IAG,"PIE,SFB,PGD,MYR"
IAH,"SEA,SNA,ECP,ANC,HOB,JAN,BTR,ORD,TUL,VCT,PHX,RNO,DSM,LIT,MTJ,PBI,LCH,PDX,CVG,DCA,PNS,PIT,ORF,SHV,PSP,MFE,BRO,MSP,STL,JAX,JAC,HDN,DEN,CRP,STT,TPA,LAS,VPS,ICT,SDF,CLT,MKE,AUS,RIC,RDU,MDW,MCO,LBB,TYS,GUC,MLU,OMA,EGE,MIA,DFW,RSW,BDL,ONT,LEX,RAP,IND,DTW,PIB,ELP,LAX,ATL,OKC,MCI,EYW,SLC,ABQ,BHM,MEM,GRK,MOB,SFO,SJC,HSV,JFK,BOI,SAN,SRQ,MSY,ASE,CMH,MAF,SMF,GRR,FLL,GPT,AMA,BNA,TXK,AEX,XNA,LRD,LFT,SAV,CHS,COS,HRL,PHL,BOS,IAD,CLE,SGF,BZN,LGA,DAL,FCA,MEI,TUS,MYR,SAT,GSP,BWI,SJU,CLL,EWR,HNL"
ICT,"SEA,DFW,AZA,ORD,MSP,STL,IAH,PIE,DEN,SFB,LAX,ATL,LAS,VPS,PHX"
IDA,"SLC,SNA,SEA,DFW,DEN,AZA,LAS,BOI,OAK,SAN,PHX,PDX"
ILG,MCO
ILM,"DFW,ATL,BOS,DCA,PHL,IAD,CLT,ORD,LGA,EWR"
IMT,"DTW,MSP"
IND,"SEA,ECP,SRQ,MIA,DFW,RSW,MSY,ORD,MSP,FLL,DTW,IAH,HOU,JAX,DEN,LAX,TPA,LAS,ATL,EYW,VPS,PHX,SLC,BHM,SAV,CHS,PBI,PGD,PHL,BOS,IAD,CLT,AUS,LGA,DAL,RDU,SFO,MCO,PIE,SFB,HSV,JFK,MYR,DCA,BWI,EWR,PSP"
INL,MSP
ISP,"FLL,RDU,RSW,MCO,PBI,TPA,PHL,ATL,MYR,BNA,BWI"
ITH,"DTW,PHL,IAD,CLT,EWR"
ITO,"LAX,OGG,HNL"
JAC,"SEA,SLC,DFW,ORD,CLT,MSP,LGA,IAH,SFO,DEN,LAX,ATL,JFK,SAN,PHX,EWR"
JAN,"IAH,HOU,DFW,MCO,ATL,DCA,CLT,BWI"
JAX,"MIA,DFW,ORD,MSP,GRR,IND,FLL,STL,DTW,IAH,HOU,BLV,DEN,LAX,ATL,BNA,FNT,PHL,BOS,IAD,CLT,AUS,LGA,DAL,MDW,CVG,JFK,DCA,PIT,BWI,SJU,ORF,EWR"
JFK,"SEA,SNA,MIA,DFW,RSW,ONT,BGR,ORD,BUR,PWM,IND,DTW,BTV,LAX,ATL,ORH,MCI,EYW,PHX,RNO,ACK,SLC,ABQ,PBI,MVY,SYR,PDX,SFO,SJC,CVG,PSE,DCA,PIT,SAN,ORF,PSP,SRQ,MSY,CMH,SMF,MSP,FLL,JAX,IAH,JAC,DEN,BUF,STT,TPA,LAS,HYA,BNA,SAV,CHS,BOS,PHL,IAD,CLE,CLT,MKE,AUS,BZN,RIC,RDU,MCO,SAT,ROC,BWI,SJU,BQN,EGE,HNL"
JLN,"DEN,ORD"
JMS,"DEN,DVL"
