"Norfolk,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
North,SkyWest Airlines Inc.
OH,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
OK,"Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Envoy Air,Alaska Airlines Inc.,Endeavor Air Inc."
OR,"Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
"Oakland,","Allegiant Air,Spirit Air Lines,Horizon Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,Hawaiian Airlines Inc."
"Obispo,","Horizon Air,Envoy Air,SkyWest Airlines Inc."
"Ogden,",Allegiant Air
"Ogdensburg,",SkyWest Airlines Inc.
Oklahoma,"Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Alaska Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc."
"Omaha,","Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Ontario,","Mesa Airlines Inc.,American Airlines Inc.,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Alaska Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,Hawaiian Airlines Inc.,United Air Lines Inc."
"Orlando,","American Airlines Inc.,Spirit Air Lines,JetBlue Airways,Republic Airlines,Frontier Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
"Orleans,","Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,Endeavor Air Inc."
"Owensboro,",Allegiant Air
PA,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
PR,"American Airlines Inc.,Spirit Air Lines,JetBlue Airways,Frontier Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc."
"Paducah,",SkyWest Airlines Inc.
Pago,Hawaiian Airlines Inc.
"Pago,",Hawaiian Airlines Inc.
Palm,"Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Alaska Airlines Inc."
Panama,"Mesa Airlines Inc.,American Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Air Wisconsin Airlines Corp,Comair Inc.,Republic Airlines,Envoy Air,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,Endeavor Air Inc."
"Pasco/Kennewick/Richland,","Allegiant Air,Horizon Air,SkyWest Airlines Inc.,Delta Air Lines Inc."
"Paso,","Mesa Airlines Inc.,American Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Horizon Air,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
"Pellston,",SkyWest Airlines Inc.
"Pensacola,","Mesa Airlines Inc.,American Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Air Wisconsin Airlines Corp,Comair Inc.,Spirit Air Lines,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc."
"Peoria,","Mesa Airlines Inc.,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,SkyWest Airlines Inc."
"Petersburg,","Allegiant Air,Alaska Airlines Inc."
"Philadelphia,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,JetBlue Airways,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Phoenix,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
"Pierre,",SkyWest Airlines Inc.
"Pittsburgh,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Plains,","Air Wisconsin Airlines Corp,Comair Inc.,JetBlue Airways,SkyWest Airlines Inc.,Delta Air Lines Inc.,Endeavor Air Inc."
"Platte,",SkyWest Airlines Inc.
"Plattsburgh,","Allegiant Air,SkyWest Airlines Inc."
"Pocatello,",SkyWest Airlines Inc.
"Point,","American Airlines Inc.,Capital Cargo International,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Republic Airlines,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Ponce,","Spirit Air Lines,JetBlue Airways"
"Portland,","American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Portsmouth,",Allegiant Air
"Prescott,",SkyWest Airlines Inc.
Presque,"GoJet Airlines, LLC d/b/a United Express"
"Providence,","American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Provo,",Allegiant Air
"Pueblo,",SkyWest Airlines Inc.
"Pullman,",Horizon Air
Punta,Allegiant Air
RI,"American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Raleigh/Durham,","Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
Rapid,"Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Envoy Air,Republic Airlines,SkyWest Airlines Inc.,United Air Lines Inc.,Endeavor Air Inc."
"Rapids,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Allegiant Air,Comair Inc.,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
Rapids/Iowa,"Mesa Airlines Inc.,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,United Air Lines Inc.,Endeavor Air Inc."
"Redding,","Horizon Air,SkyWest Airlines Inc."
"Reno,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Horizon Air,JetBlue Airways,Envoy Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Alaska Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc."
"Rhinelander,",SkyWest Airlines Inc.
"Richmond,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Riley,","Envoy Air,SkyWest Airlines Inc."
"Rio,","Envoy Air,SkyWest Airlines Inc."
"Riverton/Lander,",SkyWest Airlines Inc.
"Roanoke,","Capital Cargo International,Allegiant Air,Air Wisconsin Airlines Corp,Commutair Aka Champlain Enterprises, Inc.,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Rochester,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
Rock,SkyWest Airlines Inc.
"Rock,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,GoJet Airlines, LLC d/b/a United Express"
"Rockford,",Allegiant Air
"Rosa,","Mesa Airlines Inc.,Horizon Air,Envoy Air,SkyWest Airlines Inc."
"Roswell,","Envoy Air,SkyWest Airlines Inc."
"Rouge,","Mesa Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,SkyWest Airlines Inc.,Delta Air Lines Inc.,Endeavor Air Inc.,United Air Lines Inc."
SC,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
SD,"Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Sacramento,","Mesa Airlines Inc.,American Airlines Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
Saginaw/Bay,"Air Wisconsin Airlines Corp,SkyWest Airlines Inc.,Endeavor Air Inc."
"Saipan,",United Air Lines Inc.
"Salina,",SkyWest Airlines Inc.
"Salisbury,",Capital Cargo International
"Salmon,","Horizon Air,Alaska Airlines Inc."
Salt,"Mesa Airlines Inc.,American Airlines Inc.,Horizon Air,Spirit Air Lines,JetBlue Airways,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
San,"Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Envoy Air,Alaska Airlines Inc."
"Sanford,",Allegiant Air
Santa,"Mesa Airlines Inc.,American Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,Envoy Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
"Sarasota/Bradenton,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Comair Inc.,JetBlue Airways,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc."
Sault,SkyWest Airlines Inc.
"Savannah,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Scottsbluff,",SkyWest Airlines Inc.
"Scranton/Wilkes-Barre,","American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Republic Airlines,SkyWest Airlines Inc.,GoJet Airlines, LLC d/b/a United Express"
"Seattle,","American Airlines Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
"Sheridan,",SkyWest Airlines Inc.
"Shreveport,","Mesa Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,SkyWest Airlines Inc.,Endeavor Air Inc."
"Sill,","Envoy Air,SkyWest Airlines Inc."
Sioux,"Mesa Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,United Air Lines Inc.,Endeavor Air Inc."
"Sitka,","SkyWest Airlines Inc.,Alaska Airlines Inc."
"Smith,","Envoy Air,SkyWest Airlines Inc."
South,"Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,SkyWest Airlines Inc.,Endeavor Air Inc."
"Spokane,","American Airlines Inc.,Allegiant Air,Horizon Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Alaska Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc."
"Springfield,","Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Springs,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Horizon Air,JetBlue Airways,Envoy Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
St.,"Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
State,"Capital Cargo International,Allegiant Air,Air Wisconsin Airlines Corp,SkyWest Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Station/Bryan,","Commutair Aka Champlain Enterprises, Inc.,Envoy Air,SkyWest Airlines Inc."
"Staunton,",SkyWest Airlines Inc.
Ste.,SkyWest Airlines Inc.
"Stillwater,",Envoy Air
"Stockton,",Allegiant Air
Sun,"Horizon Air,SkyWest Airlines Inc."
"Syracuse,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
TN,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
TT,"United Air Lines Inc.,Hawaiian Airlines Inc."
TX,"Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,Endeavor Air Inc."
"Tallahassee,","Mesa Airlines Inc.,Capital Cargo International,Comair Inc.,Envoy Air,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,Endeavor Air Inc."
"Tampa,","Mesa Airlines Inc.,American Airlines Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Frontier Airlines Inc.,Republic Airlines,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
"Texarkana,","Commutair Aka Champlain Enterprises, Inc.,Envoy Air"
"Toledo,","Capital Cargo International,Allegiant Air,Envoy Air"
Traverse,"Mesa Airlines Inc.,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc.,United Air Lines Inc."
"Trenton,",Frontier Airlines Inc.
"Tucson,","Mesa Airlines Inc.,American Airlines Inc.,Horizon Air,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
"Tulsa,","Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,Endeavor Air Inc."
Twin,SkyWest Airlines Inc.
"Tyler,",Envoy Air
UT,"Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,JetBlue Airways,Envoy Air,Alaska Airlines Inc."
VA,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
VI,"American Airlines Inc.,Spirit Air Lines,JetBlue Airways,Frontier Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc."
VT,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,JetBlue Airways,Envoy Air,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Valdosta,",Endeavor Air Inc.
"Valley/Hailey/Ketchum,","Horizon Air,SkyWest Airlines Inc."
"Valparaiso,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,Envoy Air,Republic Airlines,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,Endeavor Air Inc."
"Vegas,","American Airlines Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Alaska Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,Hawaiian Airlines Inc.,United Air Lines Inc."
"Vernal,",SkyWest Airlines Inc.
"Victoria,",SkyWest Airlines Inc.
"Vineyard,","JetBlue Airways,Republic Airlines"
WA,"American Airlines Inc.,Allegiant Air,Spirit Air Lines,Horizon Air,JetBlue Airways,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Alaska Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Hawaiian Airlines Inc."
WI,"Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
WV,"Capital Cargo International,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Spirit Air Lines,SkyWest Airlines Inc.,Endeavor Air Inc."
WY,"American Airlines Inc.,Commutair Aka Champlain Enterprises, Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Alaska Airlines Inc.,United Air Lines Inc."
"Waco,",Envoy Air
Walla,Horizon Air
"Walla,",Horizon Air
"Washington,","Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,Southwest Airlines Co.,United Air Lines Inc.,Allegiant Air,Commutair Aka Champlain Enterprises, Inc.,Comair Inc.,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Waterloo,",Envoy Air
"Watertown,","Capital Cargo International,SkyWest Airlines Inc."
"Wayne,","Capital Cargo International,Allegiant Air,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,SkyWest Airlines Inc.,Endeavor Air Inc."
"Wenatchee,",Horizon Air
West,"Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,Comair Inc.,Spirit Air Lines,JetBlue Airways,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc."
"West,","Mesa Airlines Inc.,American Airlines Inc.,Allegiant Air,JetBlue Airways,Envoy Air,Republic Airlines,Delta Air Lines Inc.,Endeavor Air Inc."
White,"Air Wisconsin Airlines Corp,Comair Inc.,JetBlue Airways,SkyWest Airlines Inc.,Delta Air Lines Inc.,Endeavor Air Inc."
Wichita,Envoy Air
"Wichita,","Mesa Airlines Inc.,American Airlines Inc.,Air Wisconsin Airlines Corp,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Southwest Airlines Co.,Delta Air Lines Inc.,United Air Lines Inc.,Commutair Aka Champlain Enterprises, Inc.,Allegiant Air,Horizon Air,Envoy Air,Endeavor Air Inc."
"Williston,",SkyWest Airlines Inc.
"Wilmington,","Mesa Airlines Inc.,American Airlines Inc.,Capital Cargo International,Air Wisconsin Airlines Corp,Comair Inc.,Envoy Air,Frontier Airlines Inc.,Republic Airlines,SkyWest Airlines Inc.,Delta Air Lines Inc.,GoJet Airlines, LLC d/b/a United Express,Endeavor Air Inc."
"Wood,",SkyWest Airlines Inc.
"Worcester,","Capital Cargo International,JetBlue Airways,Republic Airlines,Endeavor Air Inc."
"Worth,","Mesa Airlines Inc.,American Airlines Inc.,Republic Airlines,Frontier Airlines Inc.,SkyWest Airlines Inc.,Delta Air Lines Inc.,United Air Lines Inc.,Comair Inc.,Spirit Air Lines,Horizon Air,JetBlue Airways,Envoy Air,Alaska Airlines Inc.,Endeavor Air Inc."
"Wrangell,",Alaska Airlines Inc.
"Yakima,",Horizon Air
"Yakutat,",Alaska Airlines Inc.
"Yellowstone,",SkyWest Airlines Inc.
